db_name,controller_id,side,trading_pair,order_type,trade_type,cumulative_fee_paid_quote,position_action,timestamp,price,base_amount,quote_amount,position_multiplier
binance_perpetual-2025-11-2-0130-2025.sqlite,binance-perpetual||MELANIA-USDT||IP-USDT||2025||isoweek11_2-0130,1,MELANIA-USDT,LIMIT,BUY,0.00191665,OPEN,1741668182.0,0.699,13.71,9.58329,1
binance_perpetual-2025-11-2-0130-2025.sqlite,binance-perpetual||MELANIA-USDT||IP-USDT||2025||isoweek11_2-0130,1,MELANIA-USDT,MARKET,SELL,0.00481221,CLOSE,1741668187.0,0.702,13.71,9.62442,1
binance_perpetual-2025-11-2-0130-2025.sqlite,binance-perpetual||MELANIA-USDT||IP-USDT||2025||isoweek11_2-0130,1,MELANIA-USDT,LIMIT,BUY,0.0047713,OPEN,1741668716.0,0.693,13.77,9.54261,1
binance_perpetual-2025-11-2-0130-2025.sqlite,binance-perpetual||MELANIA-USDT||IP-USDT||2025||isoweek11_2-0130,1,MELANIA-USDT,LIMIT,BUY,0.0019167,OPEN,1741668226.0,0.698,13.73,9.58354,1
binance_perpetual-2025-11-2-0130-2025.sqlite,binance-perpetual||MELANIA-USDT||IP-USDT||2025||isoweek11_2-0130,1,MELANIA-USDT,LIMIT,BUY,0.00191665,OPEN,1741668282.0,0.699,13.71,9.58329,1
binance_perpetual-2025-11-2-0130-2025.sqlite,binance-perpetual||MELANIA-USDT||IP-USDT||2025||isoweek11_2-0130,1,MELANIA-USDT,MARKET,SELL,0.01427926,CLOSE,1741668735.0,0.693,41.21,28.55853,1
binance_perpetual-2025-11-2-0130-2025.sqlite,binance-perpetual||MELANIA-USDT||IP-USDT||2025||isoweek11_2-0130,2,IP-USDT,LIMIT,SELL,0.00160455,OPEN,1741667614.0,5.34851,1.5,8.022765,-1
binance_perpetual-2025-11-2-0130-2025.sqlite,binance-perpetual||MELANIA-USDT||IP-USDT||2025||isoweek11_2-0130,2,IP-USDT,MARKET,BUY,0.00400155,CLOSE,1741667651.0,5.3354,1.5,8.0031,-1
binance_perpetual-2025-11-2-0130-2025.sqlite,binance-perpetual||MELANIA-USDT||IP-USDT||2025||isoweek11_2-0130,2,IP-USDT,LIMIT,SELL,0.0014981,OPEN,1741667620.0,5.35039,1.4,7.490546,-1
binance_perpetual-2025-11-2-0130-2025.sqlite,binance-perpetual||MELANIA-USDT||IP-USDT||2025||isoweek11_2-0130,2,IP-USDT,MARKET,BUY,0.0037268,CLOSE,1741667675.0,5.324,1.4,7.4536,-1
binance_perpetual-2025-11-2-0130-2025.sqlite,binance-perpetual||MELANIA-USDT||IP-USDT||2025||isoweek11_2-0130,2,IP-USDT,LIMIT,SELL,0.00149822,OPEN,1741667627.0,5.35082,1.4,7.491148,-1
binance_perpetual-2025-11-2-0130-2025.sqlite,binance-perpetual||MELANIA-USDT||IP-USDT||2025||isoweek11_2-0130,2,IP-USDT,MARKET,BUY,0.00371819,CLOSE,1741667713.0,5.3117,1.4,7.43638,-1
binance_perpetual-2025-11-2-0130-2025.sqlite,binance-perpetual||MELANIA-USDT||IP-USDT||2025||isoweek11_2-0130,2,IP-USDT,LIMIT,SELL,0.00160367,OPEN,1741667637.0,5.34558,1.5,8.01837,-1
binance_perpetual-2025-11-2-0130-2025.sqlite,binance-perpetual||MELANIA-USDT||IP-USDT||2025||isoweek11_2-0130,2,IP-USDT,MARKET,BUY,0.003978,CLOSE,1741667733.0,5.304,1.5,7.956,-1
binance_perpetual-2025-11-2-0130-2025.sqlite,binance-perpetual||MELANIA-USDT||IP-USDT||2025||isoweek11_2-0130,2,IP-USDT,LIMIT,SELL,0.00160087,OPEN,1741667657.0,5.33626,1.5,8.00439,-1
binance_perpetual-2025-11-2-0130-2025.sqlite,binance-perpetual||MELANIA-USDT||IP-USDT||2025||isoweek11_2-0130,2,IP-USDT,MARKET,BUY,0.00397106,CLOSE,1741667750.0,5.29475,1.5,7.942125,-1
binance_perpetual-2025-11-2-0130-2025.sqlite,binance-perpetual||MELANIA-USDT||IP-USDT||2025||isoweek11_2-0130,2,IP-USDT,LIMIT,SELL,0.00159113,OPEN,1741667827.0,5.30378,1.5,7.95567,-1
binance_perpetual-2025-11-2-0130-2025.sqlite,binance-perpetual||MELANIA-USDT||IP-USDT||2025||isoweek11_2-0130,2,IP-USDT,MARKET,BUY,0.00397132,CLOSE,1741667838.0,5.2951,1.5,7.94265,-1
binance_perpetual-2025-11-2-0130-2025.sqlite,binance-perpetual||MELANIA-USDT||IP-USDT||2025||isoweek11_2-0130,2,IP-USDT,LIMIT,SELL,0.00160034,OPEN,1741668130.0,5.33447,1.5,8.001705,-1
binance_perpetual-2025-11-2-0130-2025.sqlite,binance-perpetual||MELANIA-USDT||IP-USDT||2025||isoweek11_2-0130,2,IP-USDT,MARKET,BUY,0.00266335,CLOSE,1741668259.0,5.32671,1.0,5.32671,-1
binance_perpetual-2025-11-2-0130-2025.sqlite,binance-perpetual||MELANIA-USDT||IP-USDT||2025||isoweek11_2-0130,2,IP-USDT,MARKET,BUY,0.00133167,CLOSE,1741668259.0,5.32671,0.5,2.663355,-1
binance_perpetual-2025-11-2-0130-2025.sqlite,binance-perpetual||MELANIA-USDT||IP-USDT||2025||isoweek11_2-0130,2,IP-USDT,LIMIT,SELL,0.00026672,OPEN,1741668303.0,5.33456,0.1,0.533456,-1
binance_perpetual-2025-11-2-0130-2025.sqlite,binance-perpetual||MELANIA-USDT||IP-USDT||2025||isoweek11_2-0130,2,IP-USDT,LIMIT,SELL,0.00373419,OPEN,1741668303.0,5.33456,1.4,7.468384,-1
binance_perpetual-2025-11-2-0130-2025.sqlite,binance-perpetual||MELANIA-USDT||IP-USDT||2025||isoweek11_2-0130,2,IP-USDT,MARKET,BUY,0.002665,CLOSE,1741668307.0,5.33,1.0,5.33,-1
binance_perpetual-2025-11-2-0130-2025.sqlite,binance-perpetual||MELANIA-USDT||IP-USDT||2025||isoweek11_2-0130,2,IP-USDT,MARKET,BUY,0.0013325,CLOSE,1741668307.0,5.33,0.5,2.665,-1
binance_perpetual-2025-11-2-0130-2025.sqlite,binance-perpetual||MELANIA-USDT||IP-USDT||2025||isoweek11_2-0130,2,IP-USDT,LIMIT,SELL,0.00160034,OPEN,1741668346.0,5.33447,1.5,8.001705,-1
binance_perpetual-2025-11-2-0130-2025.sqlite,binance-perpetual||MELANIA-USDT||IP-USDT||2025||isoweek11_2-0130,2,IP-USDT,MARKET,BUY,0.00399341,CLOSE,1741668426.0,5.32455,1.5,7.986825,-1
binance_perpetual-2025-11-2-0130-2025.sqlite,binance-perpetual||MELANIA-USDT||IP-USDT||2025||isoweek11_2-0130,2,IP-USDT,LIMIT,SELL,0.00158742,OPEN,1741667896.0,5.29143,1.5,7.937145,-1
binance_perpetual-2025-11-2-0130-2025.sqlite,binance-perpetual||MELANIA-USDT||IP-USDT||2025||isoweek11_2-0130,2,IP-USDT,LIMIT,SELL,0.00158791,OPEN,1741667883.0,5.29306,1.5,7.93959,-1
binance_perpetual-2025-11-2-0130-2025.sqlite,binance-perpetual||MELANIA-USDT||IP-USDT||2025||isoweek11_2-0130,2,IP-USDT,LIMIT,SELL,0.00158772,OPEN,1741667876.0,5.2924,1.5,7.9386,-1
binance_perpetual-2025-11-2-0130-2025.sqlite,binance-perpetual||MELANIA-USDT||IP-USDT||2025||isoweek11_2-0130,2,IP-USDT,LIMIT,SELL,0.00158798,OPEN,1741667868.0,5.29329,1.5,7.939935,-1
binance_perpetual-2025-11-2-0130-2025.sqlite,binance-perpetual||MELANIA-USDT||IP-USDT||2025||isoweek11_2-0130,2,IP-USDT,LIMIT,SELL,0.00158798,OPEN,1741667861.0,5.29329,1.5,7.939935,-1
binance_perpetual-2025-11-2-0130-2025.sqlite,binance-perpetual||MELANIA-USDT||IP-USDT||2025||isoweek11_2-0130,2,IP-USDT,LIMIT,SELL,0.00397332,OPEN,1741667848.0,5.29777,1.5,7.946655,-1
binance_perpetual-2025-11-2-0130-2025.sqlite,binance-perpetual||MELANIA-USDT||IP-USDT||2025||isoweek11_2-0130,2,IP-USDT,LIMIT,SELL,0.00158844,OPEN,1741667847.0,5.29483,1.5,7.942245,-1
binance_perpetual-2025-11-2-0130-2025.sqlite,binance-perpetual||MELANIA-USDT||IP-USDT||2025||isoweek11_2-0130,2,IP-USDT,LIMIT,SELL,0.00158859,OPEN,1741667840.0,5.29532,1.5,7.94298,-1
binance_perpetual-2025-11-2-0130-2025.sqlite,binance-perpetual||MELANIA-USDT||IP-USDT||2025||isoweek11_2-0130,2,IP-USDT,LIMIT,SELL,0.00159066,OPEN,1741667824.0,5.30223,1.5,7.953345,-1
binance_perpetual-2025-11-2-0130-2025.sqlite,binance-perpetual||MELANIA-USDT||IP-USDT||2025||isoweek11_2-0130,2,IP-USDT,LIMIT,SELL,0.00159006,OPEN,1741667818.0,5.30023,1.5,7.950345,-1
binance_perpetual-2025-11-2-0130-2025.sqlite,binance-perpetual||MELANIA-USDT||IP-USDT||2025||isoweek11_2-0130,2,IP-USDT,LIMIT,SELL,0.00158975,OPEN,1741667817.0,5.29918,1.5,7.94877,-1
binance_perpetual-2025-11-2-0130-2025.sqlite,binance-perpetual||MELANIA-USDT||IP-USDT||2025||isoweek11_2-0130,2,IP-USDT,LIMIT,SELL,0.00158995,OPEN,1741667807.0,5.29986,1.5,7.94979,-1
binance_perpetual-2025-11-2-0130-2025.sqlite,binance-perpetual||MELANIA-USDT||IP-USDT||2025||isoweek11_2-0130,2,IP-USDT,LIMIT,SELL,0.00344316,OPEN,1741667802.0,5.29718,1.3,6.886334,-1
binance_perpetual-2025-11-2-0130-2025.sqlite,binance-perpetual||MELANIA-USDT||IP-USDT||2025||isoweek11_2-0130,2,IP-USDT,LIMIT,SELL,0.0005297,OPEN,1741667802.0,5.29704,0.2,1.059408,-1
binance_perpetual-2025-11-2-0130-2025.sqlite,binance-perpetual||MELANIA-USDT||IP-USDT||2025||isoweek11_2-0130,2,IP-USDT,LIMIT,SELL,0.0015888,OPEN,1741667792.0,5.29603,1.5,7.944045,-1
binance_perpetual-2025-11-2-0130-2025.sqlite,binance-perpetual||MELANIA-USDT||IP-USDT||2025||isoweek11_2-0130,2,IP-USDT,LIMIT,SELL,0.00158849,OPEN,1741667790.0,5.29498,1.5,7.94247,-1
binance_perpetual-2025-11-2-0130-2025.sqlite,binance-perpetual||MELANIA-USDT||IP-USDT||2025||isoweek11_2-0130,2,IP-USDT,LIMIT,SELL,0.00158948,OPEN,1741667776.0,5.29828,1.5,7.94742,-1
binance_perpetual-2025-11-2-0130-2025.sqlite,binance-perpetual||MELANIA-USDT||IP-USDT||2025||isoweek11_2-0130,2,IP-USDT,LIMIT,SELL,0.00158965,OPEN,1741667763.0,5.29886,1.5,7.94829,-1
binance_perpetual-2025-11-2-0130-2025.sqlite,binance-perpetual||MELANIA-USDT||IP-USDT||2025||isoweek11_2-0130,2,IP-USDT,LIMIT,SELL,0.00158917,OPEN,1741667757.0,5.29726,1.5,7.94589,-1
binance_perpetual-2025-11-2-0130-2025.sqlite,binance-perpetual||MELANIA-USDT||IP-USDT||2025||isoweek11_2-0130,2,IP-USDT,LIMIT,SELL,0.00158894,OPEN,1741667752.0,5.29647,1.5,7.944705,-1
binance_perpetual-2025-11-2-0130-2025.sqlite,binance-perpetual||MELANIA-USDT||IP-USDT||2025||isoweek11_2-0130,2,IP-USDT,LIMIT,SELL,0.00397436,OPEN,1741667740.0,5.29916,1.5,7.94874,-1
binance_perpetual-2025-11-2-0130-2025.sqlite,binance-perpetual||MELANIA-USDT||IP-USDT||2025||isoweek11_2-0130,2,IP-USDT,LIMIT,SELL,0.00159228,OPEN,1741667732.0,5.30763,1.5,7.961445,-1
binance_perpetual-2025-11-2-0130-2025.sqlite,binance-perpetual||MELANIA-USDT||IP-USDT||2025||isoweek11_2-0130,2,IP-USDT,LIMIT,SELL,0.00159282,OPEN,1741667728.0,5.3094,1.5,7.9641,-1
binance_perpetual-2025-11-2-0130-2025.sqlite,binance-perpetual||MELANIA-USDT||IP-USDT||2025||isoweek11_2-0130,2,IP-USDT,LIMIT,SELL,0.00159724,OPEN,1741667703.0,5.32415,1.5,7.986225,-1
binance_perpetual-2025-11-2-0130-2025.sqlite,binance-perpetual||MELANIA-USDT||IP-USDT||2025||isoweek11_2-0130,2,IP-USDT,LIMIT,SELL,0.0015978,OPEN,1741667684.0,5.32601,1.5,7.989015,-1
binance_perpetual-2025-11-2-0130-2025.sqlite,binance-perpetual||MELANIA-USDT||IP-USDT||2025||isoweek11_2-0130,2,IP-USDT,LIMIT,SELL,0.00159748,OPEN,1741667684.0,5.32496,1.5,7.98744,-1
binance_perpetual-2025-11-2-0130-2025.sqlite,binance-perpetual||MELANIA-USDT||IP-USDT||2025||isoweek11_2-0130,2,IP-USDT,LIMIT,SELL,0.00159681,OPEN,1741667674.0,5.3227,1.5,7.98405,-1
binance_perpetual-2025-11-2-0130-2025.sqlite,binance-perpetual||MELANIA-USDT||IP-USDT||2025||isoweek11_2-0130,2,IP-USDT,LIMIT,SELL,0.00160079,OPEN,1741667660.0,5.33597,1.5,8.003955,-1
binance_perpetual-2025-11-2-0130-2025.sqlite,binance-perpetual||MELANIA-USDT||IP-USDT||2025||isoweek11_2-0130,2,IP-USDT,LIMIT,SELL,0.00159162,OPEN,1741667994.0,5.30542,1.5,7.95813,-1
binance_perpetual-2025-11-2-0130-2025.sqlite,binance-perpetual||MELANIA-USDT||IP-USDT||2025||isoweek11_2-0130,2,IP-USDT,LIMIT,SELL,0.0001063,OPEN,1741668088.0,5.31515,0.1,0.531515,-1
binance_perpetual-2025-11-2-0130-2025.sqlite,binance-perpetual||MELANIA-USDT||IP-USDT||2025||isoweek11_2-0130,2,IP-USDT,LIMIT,SELL,0.00148824,OPEN,1741668088.0,5.31515,1.4,7.44121,-1
binance_perpetual-2025-11-2-0130-2025.sqlite,binance-perpetual||MELANIA-USDT||IP-USDT||2025||isoweek11_2-0130,2,IP-USDT,LIMIT,SELL,0.00159727,OPEN,1741668095.0,5.32424,1.5,7.98636,-1
binance_perpetual-2025-11-2-0130-2025.sqlite,binance-perpetual||MELANIA-USDT||IP-USDT||2025||isoweek11_2-0130,2,IP-USDT,LIMIT,SELL,0.00160034,OPEN,1741668670.0,5.33447,1.5,8.001705,-1
binance_perpetual-2025-11-2-0130-2025.sqlite,binance-perpetual||MELANIA-USDT||IP-USDT||2025||isoweek11_2-0130,2,IP-USDT,LIMIT,SELL,0.00160341,OPEN,1741668691.0,5.3447,1.5,8.01705,-1
binance_perpetual-2025-11-2-0130-2025.sqlite,binance-perpetual||MELANIA-USDT||IP-USDT||2025||isoweek11_2-0130,2,IP-USDT,LIMIT,SELL,0.00010712,OPEN,1741668726.0,5.35647,0.1,0.535647,-1
binance_perpetual-2025-11-2-0130-2025.sqlite,binance-perpetual||MELANIA-USDT||IP-USDT||2025||isoweek11_2-0130,2,IP-USDT,LIMIT,SELL,0.00139268,OPEN,1741668727.0,5.35647,1.3,6.963411,-1
binance_perpetual-2025-11-2-0130-2025.sqlite,binance-perpetual||MELANIA-USDT||IP-USDT||2025||isoweek11_2-0130,2,IP-USDT,MARKET,BUY,0.01499778,CLOSE,1741668735.0,5.35635,5.6,29.99556,-1
binance_perpetual-2025-11-2-0130-2025.sqlite,binance-perpetual||MELANIA-USDT||IP-USDT||2025||isoweek11_2-0130,2,IP-USDT,MARKET,BUY,0.11731851,CLOSE,1741668735.0,5.35701,43.8,234.637038,-1
binance_perpetual-2025-11-2-0150-2025.sqlite,binance-perpetual||LINK-USDT||RED-USDT||2025||isoweek11_2-0150,1,LINK-USDT,LIMIT,BUY,0.0066322,OPEN,1741668802.0,12.561,2.64,33.16104,1
binance_perpetual-2025-11-2-0150-2025.sqlite,binance-perpetual||LINK-USDT||RED-USDT||2025||isoweek11_2-0150,1,LINK-USDT,MARKET,SELL,0.01693031,CLOSE,1741670128.0,12.826,2.64,33.86064,1
binance_perpetual-2025-11-2-0150-2025.sqlite,binance-perpetual||LINK-USDT||RED-USDT||2025||isoweek11_2-0150,1,LINK-USDT,LIMIT,BUY,0.00663168,OPEN,1741668802.0,12.56,2.64,33.1584,1
binance_perpetual-2025-11-2-0150-2025.sqlite,binance-perpetual||LINK-USDT||RED-USDT||2025||isoweek11_2-0150,1,LINK-USDT,LIMIT,BUY,0.00665574,OPEN,1741668814.0,12.558,2.65,33.2787,1
binance_perpetual-2025-11-2-0150-2025.sqlite,binance-perpetual||LINK-USDT||RED-USDT||2025||isoweek11_2-0150,1,LINK-USDT,LIMIT,BUY,0.00663801,OPEN,1741668831.0,12.572,2.64,33.19008,1
binance_perpetual-2025-11-2-0150-2025.sqlite,binance-perpetual||LINK-USDT||RED-USDT||2025||isoweek11_2-0150,1,LINK-USDT,LIMIT,BUY,0.00664118,OPEN,1741668851.0,12.578,2.64,33.20592,1
binance_perpetual-2025-11-2-0150-2025.sqlite,binance-perpetual||LINK-USDT||RED-USDT||2025||isoweek11_2-0150,1,LINK-USDT,LIMIT,BUY,0.00664012,OPEN,1741668859.0,12.576,2.64,33.20064,1
binance_perpetual-2025-11-2-0150-2025.sqlite,binance-perpetual||LINK-USDT||RED-USDT||2025||isoweek11_2-0150,1,LINK-USDT,LIMIT,BUY,0.00663484,OPEN,1741668865.0,12.566,2.64,33.17424,1
binance_perpetual-2025-11-2-0150-2025.sqlite,binance-perpetual||LINK-USDT||RED-USDT||2025||isoweek11_2-0150,1,LINK-USDT,LIMIT,BUY,0.00665521,OPEN,1741668874.0,12.557,2.65,33.27605,1
binance_perpetual-2025-11-2-0150-2025.sqlite,binance-perpetual||LINK-USDT||RED-USDT||2025||isoweek11_2-0150,1,LINK-USDT,MARKET,SELL,0.117697,CLOSE,1741671245.0,12.724,18.5,235.394,1
binance_perpetual-2025-11-2-0150-2025.sqlite,binance-perpetual||LINK-USDT||RED-USDT||2025||isoweek11_2-0150,2,RED-USDT,LIMIT,SELL,0.0066168,OPEN,1741669929.0,0.4595,72.0,33.084,-1
binance_perpetual-2025-11-2-0150-2025.sqlite,binance-perpetual||LINK-USDT||RED-USDT||2025||isoweek11_2-0150,2,RED-USDT,MARKET,BUY,0.016362,CLOSE,1741671073.0,0.4545,72.0,32.724,-1
binance_perpetual-2025-11-2-0150-2025.sqlite,binance-perpetual||LINK-USDT||RED-USDT||2025||isoweek11_2-0150,2,RED-USDT,LIMIT,SELL,0.00654624,OPEN,1741668857.0,0.4546,72.0,32.7312,-1
binance_perpetual-2025-11-2-0150-2025.sqlite,binance-perpetual||LINK-USDT||RED-USDT||2025||isoweek11_2-0150,2,RED-USDT,LIMIT,SELL,0.00654624,OPEN,1741668840.0,0.4546,72.0,32.7312,-1
binance_perpetual-2025-11-2-0150-2025.sqlite,binance-perpetual||LINK-USDT||RED-USDT||2025||isoweek11_2-0150,2,RED-USDT,LIMIT,SELL,0.00654336,OPEN,1741668837.0,0.4544,72.0,32.7168,-1
binance_perpetual-2025-11-2-0150-2025.sqlite,binance-perpetual||LINK-USDT||RED-USDT||2025||isoweek11_2-0150,2,RED-USDT,LIMIT,SELL,0.00509264,OPEN,1741668820.0,0.4547,56.0,25.4632,-1
binance_perpetual-2025-11-2-0150-2025.sqlite,binance-perpetual||LINK-USDT||RED-USDT||2025||isoweek11_2-0150,2,RED-USDT,LIMIT,SELL,0.00145504,OPEN,1741668821.0,0.4547,16.0,7.2752,-1
binance_perpetual-2025-11-2-0150-2025.sqlite,binance-perpetual||LINK-USDT||RED-USDT||2025||isoweek11_2-0150,2,RED-USDT,LIMIT,SELL,0.00654192,OPEN,1741668815.0,0.4543,72.0,32.7096,-1
binance_perpetual-2025-11-2-0150-2025.sqlite,binance-perpetual||LINK-USDT||RED-USDT||2025||isoweek11_2-0150,2,RED-USDT,LIMIT,SELL,0.00663132,OPEN,1741668808.0,0.4542,73.0,33.1566,-1
binance_perpetual-2025-11-2-0150-2025.sqlite,binance-perpetual||LINK-USDT||RED-USDT||2025||isoweek11_2-0150,2,RED-USDT,LIMIT,SELL,0.00654192,OPEN,1741668803.0,0.4543,72.0,32.7096,-1
binance_perpetual-2025-11-2-0150-2025.sqlite,binance-perpetual||LINK-USDT||RED-USDT||2025||isoweek11_2-0150,2,RED-USDT,LIMIT,SELL,0.0066284,OPEN,1741668797.0,0.454,73.0,33.142,-1
binance_perpetual-2025-11-2-0150-2025.sqlite,binance-perpetual||LINK-USDT||RED-USDT||2025||isoweek11_2-0150,2,RED-USDT,LIMIT,SELL,0.00654912,OPEN,1741668823.0,0.4548,72.0,32.7456,-1
binance_perpetual-2025-11-2-0150-2025.sqlite,binance-perpetual||LINK-USDT||RED-USDT||2025||isoweek11_2-0150,2,RED-USDT,MARKET,BUY,0.0036432,CLOSE,1741671245.0,0.4554,16.0,7.2864,-1
binance_perpetual-2025-11-2-0150-2025.sqlite,binance-perpetual||LINK-USDT||RED-USDT||2025||isoweek11_2-0150,2,RED-USDT,MARKET,BUY,0.0052371,CLOSE,1741671245.0,0.4554,23.0,10.4742,-1
binance_perpetual-2025-11-2-0150-2025.sqlite,binance-perpetual||LINK-USDT||RED-USDT||2025||isoweek11_2-0150,2,RED-USDT,MARKET,BUY,0.0036432,CLOSE,1741671245.0,0.4554,16.0,7.2864,-1
binance_perpetual-2025-11-2-0150-2025.sqlite,binance-perpetual||LINK-USDT||RED-USDT||2025||isoweek11_2-0150,2,RED-USDT,MARKET,BUY,0.00523825,CLOSE,1741671245.0,0.4555,23.0,10.4765,-1
binance_perpetual-2025-11-2-0150-2025.sqlite,binance-perpetual||LINK-USDT||RED-USDT||2025||isoweek11_2-0150,2,RED-USDT,MARKET,BUY,0.0077435,CLOSE,1741671245.0,0.4555,34.0,15.487,-1
binance_perpetual-2025-11-2-0150-2025.sqlite,binance-perpetual||LINK-USDT||RED-USDT||2025||isoweek11_2-0150,2,RED-USDT,MARKET,BUY,0.00523825,CLOSE,1741671245.0,0.4555,23.0,10.4765,-1
binance_perpetual-2025-11-2-0150-2025.sqlite,binance-perpetual||LINK-USDT||RED-USDT||2025||isoweek11_2-0150,2,RED-USDT,MARKET,BUY,0.11729125,CLOSE,1741671245.0,0.4555,515.0,234.5825,-1
binance_perpetual-2025-11-2-0000-2025.sqlite,binance-perpetual||OP-USDT||KAITO-USDT||2025||isoweek11_2-0000,1,OP-USDT,LIMIT,BUY,0.00156776,OPEN,1741662452.0,0.7918,9.9,7.83882,1
binance_perpetual-2025-11-2-0000-2025.sqlite,binance-perpetual||OP-USDT||KAITO-USDT||2025||isoweek11_2-0000,1,OP-USDT,MARKET,SELL,0.00392832,CLOSE,1741662569.0,0.7936,9.9,7.85664,1
binance_perpetual-2025-11-2-0000-2025.sqlite,binance-perpetual||OP-USDT||KAITO-USDT||2025||isoweek11_2-0000,1,OP-USDT,LIMIT,BUY,0.00392089,OPEN,1741662642.0,0.7921,9.9,7.84179,1
binance_perpetual-2025-11-2-0000-2025.sqlite,binance-perpetual||OP-USDT||KAITO-USDT||2025||isoweek11_2-0000,1,OP-USDT,MARKET,SELL,0.00393079,CLOSE,1741662685.0,0.7941,9.9,7.86159,1
binance_perpetual-2025-11-2-0000-2025.sqlite,binance-perpetual||OP-USDT||KAITO-USDT||2025||isoweek11_2-0000,1,OP-USDT,LIMIT,BUY,0.00156895,OPEN,1741662331.0,0.7924,9.9,7.84476,1
binance_perpetual-2025-11-2-0000-2025.sqlite,binance-perpetual||OP-USDT||KAITO-USDT||2025||isoweek11_2-0000,1,OP-USDT,MARKET,SELL,0.00393673,CLOSE,1741662717.0,0.7953,9.9,7.87347,1
binance_perpetual-2025-11-2-0000-2025.sqlite,binance-perpetual||OP-USDT||KAITO-USDT||2025||isoweek11_2-0000,1,OP-USDT,LIMIT,BUY,0.00156875,OPEN,1741662342.0,0.7923,9.9,7.84377,1
binance_perpetual-2025-11-2-0000-2025.sqlite,binance-perpetual||OP-USDT||KAITO-USDT||2025||isoweek11_2-0000,1,OP-USDT,MARKET,SELL,0.00394663,CLOSE,1741662739.0,0.7973,9.9,7.89327,1
binance_perpetual-2025-11-2-0000-2025.sqlite,binance-perpetual||OP-USDT||KAITO-USDT||2025||isoweek11_2-0000,1,OP-USDT,LIMIT,BUY,0.00156855,OPEN,1741662362.0,0.7922,9.9,7.84278,1
binance_perpetual-2025-11-2-0000-2025.sqlite,binance-perpetual||OP-USDT||KAITO-USDT||2025||isoweek11_2-0000,1,OP-USDT,MARKET,SELL,0.00395455,CLOSE,1741662742.0,0.7989,9.9,7.90911,1
binance_perpetual-2025-11-2-0000-2025.sqlite,binance-perpetual||OP-USDT||KAITO-USDT||2025||isoweek11_2-0000,1,OP-USDT,LIMIT,BUY,0.00156835,OPEN,1741663047.0,0.7921,9.9,7.84179,1
binance_perpetual-2025-11-2-0000-2025.sqlite,binance-perpetual||OP-USDT||KAITO-USDT||2025||isoweek11_2-0000,1,OP-USDT,MARKET,SELL,0.00392881,CLOSE,1741663108.0,0.7937,9.9,7.85763,1
binance_perpetual-2025-11-2-0000-2025.sqlite,binance-perpetual||OP-USDT||KAITO-USDT||2025||isoweek11_2-0000,1,OP-USDT,LIMIT,BUY,0.00156796,OPEN,1741663144.0,0.7919,9.9,7.83981,1
binance_perpetual-2025-11-2-0000-2025.sqlite,binance-perpetual||OP-USDT||KAITO-USDT||2025||isoweek11_2-0000,1,OP-USDT,MARKET,SELL,0.00392782,CLOSE,1741663271.0,0.7935,9.9,7.85565,1
binance_perpetual-2025-11-2-0000-2025.sqlite,binance-perpetual||OP-USDT||KAITO-USDT||2025||isoweek11_2-0000,1,OP-USDT,LIMIT,BUY,0.00156796,OPEN,1741663644.0,0.7919,9.9,7.83981,1
binance_perpetual-2025-11-2-0000-2025.sqlite,binance-perpetual||OP-USDT||KAITO-USDT||2025||isoweek11_2-0000,1,OP-USDT,MARKET,SELL,0.0039298,CLOSE,1741663834.0,0.7939,9.9,7.85961,1
binance_perpetual-2025-11-2-0000-2025.sqlite,binance-perpetual||OP-USDT||KAITO-USDT||2025||isoweek11_2-0000,1,OP-USDT,LIMIT,BUY,0.00157014,OPEN,1741662971.0,0.793,9.9,7.8507,1
binance_perpetual-2025-11-2-0000-2025.sqlite,binance-perpetual||OP-USDT||KAITO-USDT||2025||isoweek11_2-0000,1,OP-USDT,MARKET,SELL,0.00393723,CLOSE,1741663943.0,0.7954,9.9,7.87446,1
binance_perpetual-2025-11-2-0000-2025.sqlite,binance-perpetual||OP-USDT||KAITO-USDT||2025||isoweek11_2-0000,1,OP-USDT,LIMIT,BUY,0.0015808,OPEN,1741664726.0,0.7904,10.0,7.904,1
binance_perpetual-2025-11-2-0000-2025.sqlite,binance-perpetual||OP-USDT||KAITO-USDT||2025||isoweek11_2-0000,1,OP-USDT,MARKET,SELL,0.0039595,CLOSE,1741664751.0,0.7919,10.0,7.919,1
binance_perpetual-2025-11-2-0000-2025.sqlite,binance-perpetual||OP-USDT||KAITO-USDT||2025||isoweek11_2-0000,1,OP-USDT,LIMIT,BUY,0.00156835,OPEN,1741664673.0,0.7921,9.9,7.84179,1
binance_perpetual-2025-11-2-0000-2025.sqlite,binance-perpetual||OP-USDT||KAITO-USDT||2025||isoweek11_2-0000,1,OP-USDT,MARKET,SELL,0.00392782,CLOSE,1741665151.0,0.7935,9.9,7.85565,1
binance_perpetual-2025-11-2-0000-2025.sqlite,binance-perpetual||OP-USDT||KAITO-USDT||2025||isoweek11_2-0000,1,OP-USDT,LIMIT,BUY,0.0015776,OPEN,1741665628.0,0.7888,10.0,7.888,1
binance_perpetual-2025-11-2-0000-2025.sqlite,binance-perpetual||OP-USDT||KAITO-USDT||2025||isoweek11_2-0000,1,OP-USDT,MARKET,SELL,0.0039515,CLOSE,1741665720.0,0.7903,10.0,7.903,1
